Topic,2013,2014,2015,2016
Quality Assurance,1,3,1,2
AngularJS,2,4,3,1
Intellectual Discussion,0,0,1,0
Designers,0,1,0,0
Solr,0,1,0,1
Other Atlassian products,0,0,1,0
C++ Programming,0,1,0,1
Software Development,7,30,14,8
JavaScript,3,9,3,3
Distributed Programming in Java,0,1,0,0
Concurrent Programming,0,1,1,1
Hybrid Apps,0,0,1,1
Networking for Graphic Designers & Marketing Pros,0,1,0,0
Banking,0,1,0,0
Mobile Web,1,0,0,0
Apple Software,0,1,0,0
Docker,0,1,2,4
Create a Blog,0,2,0,0
Script Development,0,0,0,1
Open Source,5,28,16,9
UX Design,1,4,3,1
Linux Networking,0,0,2,0
.net development,0,2,0,0
bitcoin traders,0,1,0,0
Prototyping,0,1,0,0
Graphic Design Students,0,1,0,0
Microcontroler and Electronics Designers,0,2,0,0
Viral Marketing,1,0,0,0
Performance Engineering,0,1,0,0
IBM,0,1,0,0
JavaScript Testing,0,0,2,0
Red Hat Openshift Enterprise,0,0,1,0
Emacs Lisp,2,0,0,0
Windows Phone,0,1,0,0
UI/UX,0,1,0,0
Sun Microsystems,1,0,0,0
iPhone Business,0,1,0,0
Big Data for social media,1,1,1,0
VMware vSphere 6,0,0,1,0
Self-Improvement,0,1,1,0
Servers,0,0,1,0
Learning Joomla,0,1,0,0
Lean Startup,1,7,2,2
Big Data Developers,0,3,0,0
Voice over IP,0,0,1,0
Typescript,0,0,1,0
Firefox OS,0,1,0,0
Pig and Hadoop,0,1,2,0
Marketing,0,1,0,0
Software Configuration Management,0,1,0,0
Automating Web Application Testing,0,0,0,1
Web Marketing,1,0,0,0
Lean Project Management,1,5,5,1
Artificial Intelligence Applications,0,0,0,1
Xamarin Development,0,0,1,0
Spark,0,0,1,0
AWS design implementation and servicing,0,0,1,0
Blogging,0,4,0,0
Google Web Toolkit (GWT),0,1,0,0
Agile Transformation,0,2,3,2
C Programming Language,0,0,0,1
Remote Monitoring of Sensors,1,0,1,0
Makerspaces,0,3,0,0
MySQL Cluster,0,0,1,0
Bootstrap,0,1,0,0
Customer Retention,1,0,0,0
Hive,1,0,0,0
Drupal Designers,0,0,1,0
3D Artists,0,1,0,0
Enterprise Architect,0,1,0,0
Django,0,4,0,0
Python,1,3,0,2
Android App Architecture,0,1,1,0
Test Automation Frameworks,0,1,0,1
Brand Design,0,1,0,0
Digital Marketing Strategy,0,1,0,0
What's new with BIG DATA?,0,1,1,0
Machine Learning,2,6,6,3
Online Marketing,1,4,0,0
Haskell,1,2,0,1
WordPress,0,4,2,0
Graphics Designers,0,1,0,0
Android App Marketing,0,0,1,1
Startup marketing,1,0,1,0
Film,0,0,1,0
J2EE,0,4,0,1
Data Analysis,1,0,0,0
Project Management Professional Certification,0,0,1,0
microservices,0,0,1,0
IT Planning and Technology,0,0,0,1
Oracle Big Data Appliance,0,0,0,1
Integrated Development Environment,1,0,0,0
Professional Networking,2,5,1,2
Game Production,0,1,0,0
Oracle APEX Development,0,1,0,1
Drupal websites,0,0,1,0
WordPress Users,0,2,1,0
developer,0,1,0,0
Product Design,0,3,2,0
RAC,0,1,0,0
System Administrators,0,0,1,0
Agile Program Management,0,1,0,0
Solution Architecture,0,0,0,1
BigDataDevelopers,0,0,1,0
R Users Group,0,1,0,0
Mule,0,0,0,1
Oracle PL/SQL Development,0,0,0,1
open web,0,1,0,0
Text Editor,1,0,0,1
App developers,0,1,0,0
Python Web Development,1,2,0,0
Rich Internet Applications,0,3,0,0
High Scalability Computing,6,2,1,1
SAP Professional,0,1,0,0
Fundamentals of Search Engine Optimization,0,1,0,0
Unity 3D Tips,0,1,0,0
Ext JS,0,1,0,0
Civic Issues,0,0,1,0
Startup Businesses,3,5,7,1
mobile developers,0,1,0,0
All Forms of JavaScript,0,0,1,0
Technology Governance,0,0,0,1
iPhone,2,1,0,0
hackathon,0,1,0,0
Social,1,1,0,0
Project Management Methods,0,0,1,0
Java Virtual Machine,0,0,0,1
Drupal Design & Development,0,0,1,0
Wordpress Help,0,2,1,0
Online Business,0,1,0,0
DBA,0,0,1,0
Smart Home,0,2,0,0
Women in Technology,0,2,0,0
iPhone App Marketing,0,1,0,0
Console Gaming,0,1,0,0
Zend Framework,0,1,0,0
Interaction Design,1,5,3,1
Women Entrepreneurs,1,3,1,0
Statistics and data analysis,1,0,0,0
Opscode Chef,1,0,1,0
Web Design and Development,0,1,0,0
Software QA and Testing,2,4,1,2
"Technology (Security, Audits)",0,1,0,0
Apache Spark,0,0,2,0
Independent Game Development,0,1,1,0
Mobile Game Development,0,1,0,1
Heroku,1,1,0,0
Building Android apps with Appcelerator Titanium,0,1,0,0
Natural Language Processing,0,1,0,1
Reading,0,1,0,0
Software Craftsmanship,0,0,0,1
WordPress Training,0,2,1,0
Scrum Master,1,2,0,0
Kanban,2,6,3,1
Web Design,1,11,3,1
Data Warehouses,0,1,1,0
HTML and CSS,0,2,0,0
Virtual Reality,0,1,0,0
nodeJS,2,1,1,1
Android Development Training,0,0,1,1
Red Hat Enterprise Linux Atomic Host,0,0,1,0
Ansible,0,0,1,0
Corona SDK,1,0,0,0
Capacity Planning,0,1,0,0
Mobile App Development,0,1,0,0
Microsoft Exchange Server,0,1,0,0
Currency Trading,0,1,0,0
Leveraging Big Data,0,3,2,0
Creative Design,0,1,0,0
Webdriver,0,1,0,1
Statistical Education,1,0,0,0
VMware vCloud Director,0,0,1,0
Founder Institute,0,0,1,0
Smart Phones,0,1,0,0
Indie Games,0,1,0,0
Advanced Analytics,0,0,1,0
Red Hat Enterprise Linux (RHEL),0,0,1,0
Oracle Weblogic,0,0,0,1
Computer Security,1,3,0,0
iPhone Game Development,0,1,0,0
Nonprofit,0,0,1,0
CSS,0,3,0,0
Linked Data User Experience,0,0,0,1
Scala Programming,1,0,0,0
Wordpress Themes,0,3,2,0
WordPress Small Business Web Sites,0,0,1,0
Big Data,8,12,17,6
ASP.NET,0,4,0,0
Functional Programming,3,4,3,3
Online Education,0,0,1,0
Bluetooth Low Energy,0,1,0,0
Software Testing,1,4,1,2
Sustainable frameworks in JavaScript,0,0,1,0
SEO (Search Engine Optimization),0,2,0,0
New Technology,6,19,8,3
Mobile User Experience,1,2,4,1
Amazon Web Services,3,0,1,2
HTML5,2,5,4,2
Red Hat,0,0,1,0
Mozilla,0,1,0,0
Spring Boot,0,0,0,1
Arduino,1,6,0,0
M2M Devices,0,1,1,0
Web Standards,0,1,0,1
ASP.NET MVC,0,4,0,0
Graphic Design and Print Production,0,1,0,0
Social Innovation,0,1,1,0
Elm Programming,0,0,0,1
Web Analytics,0,0,1,0
Social Media Marketing For Small Business,0,1,0,0
Open Source Development,0,0,1,0
Apache Apex,0,0,1,1
Design Strategy,0,1,0,0
APIs,0,2,0,1
Ember JS,0,1,0,0
Android Enthusiasts,0,3,1,1
IT Infrastructure,0,1,0,1
Web Services,0,0,0,1
Database Development,1,3,1,1
Data,1,0,0,0
Debian,0,0,1,0
ITIL ITSM,0,1,0,0
DIY (Do It Yourself),1,5,0,0
SAS software,0,0,1,0
C/C++,0,1,0,1
Storage,0,0,1,0
Enterprise Application Integration,0,0,0,1
Ruby On Rails,1,2,0,1
Tableau,0,0,1,0
WordPress for Business,0,1,1,0
Computer programming,7,27,10,4
EC2,1,0,0,0
"Game Design, Game Modding, 3D Modeling",0,1,0,0
Oracle,2,2,0,1
Videoblogging,0,1,0,0
Data Science using Python,0,0,1,0
kanban software development,1,1,0,1
MongoDB,3,0,0,0
Statistical Computing,0,0,1,0
Joomla users and developers,0,1,0,0
Drupal Developers,0,0,1,0
raspberrypi,1,0,0,0
Objective C,1,0,0,0
Unix,0,2,1,1
Spring,0,1,0,1
Product Management,0,2,1,0
User experience design,0,3,2,0
Cassandra,1,0,0,0
Qlikview,0,0,1,0
Agile Project Management,5,8,7,2
Linux User Group,0,2,2,0
3D Animation,0,1,0,0
Functional Reactive Programming,0,0,0,1
Creativity,0,0,1,0
Project Management,0,0,1,0
UI Design,1,2,3,1
Creative Circle,0,1,0,0
Service Catalogue Management,0,1,0,0
Internet of Things,1,3,3,3
Responsive Web Design,1,0,0,0
Tomcat,0,1,0,0
Android Game Development,0,0,0,1
Functional Programming in Python,1,1,0,0
Windows PowerShell,0,0,1,0
Windows Azure Platform,0,3,1,1
Test Automation,1,5,1,2
Web Application,0,0,0,1
Software Product Management,0,2,1,0
Intellectual Property,0,0,1,0
vimrc,0,0,0,1
Gadget Lovers,0,1,0,0
Technical Training,0,0,1,0
blog writers,0,1,0,0
Continuous Integration,2,0,0,0
Entrepreneur Networking,1,3,3,0
Groovy,0,1,0,0
QA Professionals,0,2,1,2
Linux,2,5,3,3
UI/UX design,0,1,0,0
Semantic Search,0,0,0,1
Data Center Networking and Design,0,1,1,0
Windows Phone Developers,0,1,0,0
System Administration,1,2,3,0
Leadership,0,0,1,0
Scrum Development,0,1,0,0
Spring Cloud,0,0,0,1
IaaS (Infrastructure as a Service),1,5,1,2
Photoshop,0,0,0,1
windows 8 mobile,0,1,0,0
Design Patterns,1,1,0,0
Building an Online Business,0,1,0,0
Android App Design,0,2,1,1
Cryptocurrency,0,2,0,0
Operational Intelligence,0,0,1,0
Augmented Reality,0,1,0,0
Quality Engineering,0,1,0,0
Microsoft Windows Server,0,1,1,0
Talend,0,0,0,1
Vaadin,0,1,0,0
Predictive Modeling,0,0,1,0
"Search, Information Retrieval",0,0,0,1
JavaScript Frameworks,0,4,2,2
Hadoop,6,9,8,2
Alternative Currency,0,1,0,0
Javascript best practices,0,1,2,0
MySQL,2,1,1,1
UX/UI,0,1,0,0
Automated testing,0,0,0,1
Coders,0,1,0,0
BlueMix,0,1,0,0
learn vim,0,0,0,1
AWS,1,0,1,1
PHP Framework,2,1,0,0
Relationship Building,0,1,0,0
Network Engineering,0,1,1,0
Salesforce.com,1,0,0,0
Backbone,0,1,0,0
ElasticSearch,0,1,1,0
Elixir,0,0,0,1
MySQL DBA,0,0,1,0
QA Tools and Practices,1,0,0,1
Lambdas,1,0,0,0
GPL,0,1,0,0
3D Scanning,0,1,0,0
Business Model Innovation,0,1,0,0
Configuration Management,1,2,3,2
Qt Development,0,1,0,0
vim,0,0,0,1
Joomla Users,0,1,0,0
Meteor,0,0,0,1
IT Professionals,1,3,2,1
VMware vSphere Troubleshooting,0,0,1,0
Fitness,0,1,0,0
Smart Phone Development,0,1,0,0
Distributed Systems,0,1,0,0
Usability,1,3,2,1
Arduino Netduino and Robotics,1,0,0,0
E-Commerce,0,1,0,0
Blogging for Business,0,2,0,0
Application Development,0,2,0,0
Object Oriented programming,1,0,0,0
Erlang Programming,1,1,1,2
Open source python,1,1,0,0
PHP,3,5,2,0
Limited Work in Progress (WIP),1,0,0,0
Executive Coaching,0,1,0,0
Testing Web Site Performance,0,1,0,0
iPad,1,1,0,0
Blogging to Promote Yourself,0,2,0,0
Network Security,1,2,0,0
Build Automation,0,1,0,0
Investing,0,0,0,1
Unity Game Engine,0,1,0,0
Apps,0,1,0,0
Creative Freelancers,0,1,0,1
Cisco Career Certifications,0,0,1,0
analytics,0,0,1,1
Unity,0,2,0,0
Android,1,4,1,2
Project Development,0,0,1,0
Application Performance Monitoring,0,1,0,0
Social Media,1,4,1,0
Network Architecture,0,0,1,0
hackathons,0,1,0,0
Scrum,2,5,3,1
Business Referral Networking,1,0,0,0
hackspaces,0,1,0,0
Network Administration,0,0,2,0
Women's Social,0,1,0,0
Testing Tools,1,4,1,1
Scaling Agile,0,2,2,0
Data Analytics,5,9,11,2
Mobile Development,7,13,5,4
Xamarin,0,0,1,0
Apache Lucene and Solr Open Source Search,0,1,1,1
programming with html css php mysql,0,1,0,0
Website Design,0,0,0,1
iPhone Developer Training,0,1,0,0
User experience practices,0,0,0,1
XAML,0,1,0,0
Education & Technology,1,0,5,1
Graphic Design Professionals,0,1,0,0
Cloud Networking,1,0,0,0
Music Blogs,0,1,0,0
Customer Acquisition,1,0,0,0
Network Engineers,0,0,1,0
Microsoft Project,0,0,1,0
Firefox,0,1,0,0
Internet Professionals,0,1,0,2
Project Management Tools,0,0,2,0
MapReduce,3,5,5,1
Wireless Communications,0,0,1,0
Search Engines,0,1,0,1
Project Management Professional,0,0,1,0
Predictive Analytics,2,7,10,2
Ruby on Rails 3,0,1,0,0
Makers,0,3,0,0
Professional Development,0,2,1,2
Information Architecture,1,1,0,0
Monitoring,0,0,1,0
Mobile Product Management,0,1,1,0
Clean Code,0,0,0,1
Data Quality,0,1,0,0
Big Data Analytics,3,8,8,3
GWT,0,1,0,0
GNU/linux,0,2,1,0
Music,0,0,1,0
SaaS (Software as a Service),6,5,1,1
OpenStack,1,1,2,2
ETL,0,0,1,2
Adobe Illustrator,0,0,0,1
ERP Consulting,0,1,0,0
C#,0,4,1,0
Microsoft Dynamics CRM,0,1,0,0
PHP Application Development,2,2,0,0
Sencha Touch,0,1,0,0
Large Scale Scrum,0,0,1,0
Scaled Agile Framework (SAFe),0,2,1,0
Joomla,0,1,0,0
MySQL Replication,0,0,1,0
Electronic Medical Records,0,1,0,0
Database Administrators,0,1,0,0
Routing and Switching,0,1,0,0
VoIP,0,0,1,0
Social Coding,0,1,0,0
Linux Training,0,0,2,0
Firefox Add-ons,0,1,0,0
Data Science,1,4,6,1
Leadership Development,0,1,0,0
Google Technology User Group,1,0,0,0
SAS,0,0,1,0
R packages,1,0,0,0
Scrum coaching,0,1,0,0
Digital Currency,0,2,0,0
Analytic Solutions,0,0,1,0
Real Time Analytics,0,0,1,0
Information Technology,1,3,2,0
How to implement SAP HANA?,0,1,0,0
Game Development,0,3,1,0
User Experience,1,5,3,2
Business Intelligence Best Practices,0,0,1,1
Test Driven Development,3,5,3,2
Logstash,0,0,1,0
Embedded Linux,0,1,0,1
Startup Incubation,0,0,0,1
Small Business,1,1,1,0
Microsoft Windows,0,0,1,0
Agile Testing,0,3,4,3
Ember Data,0,1,0,0
GNU,0,1,0,0
vi,0,0,0,1
Selenium,0,1,0,2
Tablet Applications,0,1,0,0
Apache Cordova,0,0,1,1
oracle developer/programmer,0,0,0,1
Mobile Marketing,1,0,0,0
Mobile Learning,0,0,1,0
Drupal community,0,0,1,0
Video Games,0,1,0,0
How to Market Your Business through Blogging,0,2,0,0
Apache Kafka,0,0,1,1
Programmers,0,1,0,0
Lua Programming,1,1,0,0
What is Bitcoin,0,2,0,0
CMS (Content Management Systems),0,3,1,0
Graphic Arts,0,1,0,0
Open Source Content Management,0,1,0,0
SOA Fundamental of Actuarial Practice,0,1,0,0
Apex Development,1,1,0,1
Entrepreneurship Training,0,0,1,0
Hobby Electronics,0,2,0,0
IT,0,2,0,1
scrum alliance,1,1,0,0
Database Professionals,1,2,2,1
Microsoft Technology,0,0,2,0
Ionic Framework,0,0,1,1
Software Security,1,3,0,0
Software Engineering,1,3,1,1
Programming Languages,3,7,2,3
PhoneGap,0,1,0,0
Using R,1,0,0,0
Monitizing iPhone apps,0,1,0,0
iPhone Fans and Users,0,1,0,0
LAMP,0,1,0,0
Hashicorp tools,0,0,0,1
Service-Oriented Architecture,0,0,0,1
SDN,0,0,1,0
Creating Heroku Cloud Applications,0,1,0,0
Quality,0,1,0,0
The Cloud,0,1,0,0
Digital Marketing,1,1,0,0
Project Portfolio Management,0,1,1,0
Cocoa Programming Language,1,0,0,0
3D Printing,0,4,0,0
Open Source Frameworks,0,0,1,0
Bitcoin,0,2,0,0
RabbitMQ,0,1,0,0
Microcontrollers,1,4,1,1
Stream Processing,0,0,1,1
iOS Development,4,10,2,0
Theory,0,0,1,0
Data Visualization,2,7,6,1
Java EE,0,0,0,1
Graphical User Interfaces,0,0,0,1
YouTube,0,1,0,0
Lisp & Scheme,1,0,0,0
d3.js,0,0,1,0
Oculus Rift,0,1,0,0
Raspberry Pi,1,3,0,0
search engine optimization coaching,0,1,0,0
Splunk,0,0,1,0
WordPress Developers,0,3,2,0
Embedded Systems,0,2,1,0
Help Desk,0,1,0,0
css3,1,1,0,0
Short Films for Film Festivals,0,0,1,0
Erlang Conferences,0,1,0,0
CCIE,0,0,1,0
apache mesos,0,0,0,1
Drupal,0,0,1,0
Design Thinking,0,1,0,0
Joomla Mastering,0,1,0,0
iOS,3,2,0,1
Front-end Development,0,0,1,0
Algorithms,1,0,0,0
High Performance Computing,1,0,1,0
Applied Statistics,1,0,0,0
Data Mining,2,8,6,0
Oracle Business Solutions,0,0,0,1
Erlang Workshops,0,1,0,0
Cloud Storage,1,0,0,0
Web Technology,5,11,6,2
Spring Technologies,1,0,0,0
Python/Linux devop,0,1,0,0
Robotics,0,5,0,0
Software Development Technologies,1,0,0,0
Search Engine Optimization (SEO),0,1,0,0
Learning,0,0,1,0
Hack,0,1,0,0
Ruby on Rails Scalability,0,1,0,0
Data Management,0,1,1,1
Small Business Marketing Strategy,0,3,0,0
Management,0,1,0,0
Java,3,8,1,2
Mule ESB,0,0,0,1
Scala,2,1,2,1
Best QA processes,1,0,0,0
IoT,0,0,0,1
Software Defined Networking,0,0,1,0
Apache CloudStack,1,0,0,0
App Engine,0,1,0,0
To promote R for big data analytics,0,1,0,0
Online Education & Technology For Educators and HR,0,0,1,0
Multithreading,0,1,0,0
Windows Mobile,0,0,1,0
Technology Professionals,0,2,1,0
Wordpress Plugins,0,3,2,0
Cryptography,0,1,0,0
JIRA,0,0,1,0
lean,0,2,1,0
DevOps,1,4,3,6
E-Learning Systems,0,0,1,0
Windows,0,0,1,0
Facebook,1,0,0,0
PaaS: Platform as a Service,1,3,0,0
Continuous Delivery,1,2,2,2
Sensors,0,1,1,0
Ruby,1,1,0,2
Android Development,3,12,2,2
CCNA,0,0,1,0
PHP CMS,1,2,0,0
Enterprise Search,0,1,0,1
Computers,0,0,1,0
Lifestyle,0,1,0,0
Content Strategy,1,1,0,0
Elixir Programming,0,0,0,1
PaaS (Platform as a Service),2,3,2,1
Seminars,0,0,0,1
Microsoft .Net User Group,0,1,0,0
Atlassian Toolset,0,0,1,0
Search Engine Optimisation,0,1,0,0
Wordpress Customization,0,3,2,0
Professional Blogging,0,2,0,0
Clojure,1,0,1,2
Extreme Programming,0,1,3,0
Microsoft,0,1,2,0
Business Analytics,0,1,2,0
Healthcare Big Data,0,1,0,0
OpenStack - Quantum,1,0,0,0
SAP HANA Technology,0,1,0,0
Basics of iPhone app Development,0,1,0,0
WordPress Websites,0,1,2,0
Business Strategy,1,4,3,0
Red Hat Enterprise MRG,0,0,1,0
open hardware,0,1,0,0
Learning Erlang and OTP,0,1,1,0
Machine-to-Machine,0,1,0,0
Printing,0,0,0,1
Virtual Currency,0,2,0,0
Games,0,1,0,0
Learning Drupal,0,0,1,0
Internet Startups,0,2,2,1
Project Management Coaching,0,0,1,0
Data Grid,0,0,1,0
RedHat - OpenStack,0,0,1,0
UX / UI Design,1,1,0,0
Elm,0,0,0,1
LAMP Stack,0,1,0,0
Web Application Security,1,3,0,0
White Hat Hacking,1,1,0,0
Writing,0,1,0,0
Oracle Data Integrator,0,0,0,1
Acting,0,0,1,0
Data Center and Operations Automation,0,2,3,1
Unity 3D,0,2,0,1
BI on Cloud,1,0,0,0
FOSS,0,2,0,0
Content Marketing,1,1,0,0
Business Intelligence Data Warehousing,0,0,1,0
PMP,0,0,1,0
Finance,0,2,0,0
Smart Grid,0,1,0,0
ServiceNow,0,1,0,0
Social Media for Business,0,1,0,0
BigData,0,1,2,0
ClojureScript,0,0,1,1
Firebase,0,0,1,0
Ubuntu,0,1,0,0
Information Security,2,2,0,0
Open Innovation,0,1,0,0
Community Building,1,0,0,0
PMI,0,0,1,0
Web Development,5,23,7,3
PMP Certification,0,0,1,0
Strategy Games,0,1,0,0
Load Testing and Performance,0,3,0,0
Web Operations,1,1,0,0
Lean Management,0,1,0,0
Symfony2,0,1,0,0
Graphic Design,0,1,0,1
Writing for Blogs,0,2,0,0
Data Warehousing,0,0,1,0
Programming in R,1,0,1,0
Drupal Modules,0,0,1,0
Open Source Hardware,0,4,0,0
Content Strategy and SEO,0,1,0,0
Test Group,0,1,0,0
Unity 3D Artists,0,1,0,0
JavaScript Applications,0,1,2,1
RESTful,0,1,0,0
Twitter,1,0,0,0
Boost Libraries,0,1,0,0
blog marketing,0,2,0,0
information Retrieval,0,1,0,0
Engineering,0,1,0,0
Software Architecture,0,0,1,1
Puppet,0,0,1,0
Data Integration,0,0,0,1
Linux Kernel,0,0,0,2
Courses and Workshops,0,0,1,0
Product/Project Development/Management Networking,0,0,1,0
ERP Software,0,1,0,0
Text Analytics,0,1,0,1
Apex,1,0,0,0
Go programming language,0,1,0,0
.NET,0,5,1,0
SAP Enterprise Solutions,0,1,0,0
golang,0,1,0,0
Android SDK,0,1,0,0
Semantic Web,0,0,0,1
I.T. Support,0,0,1,0
Electronics,0,5,1,0
Containers,0,0,0,1
Kanban Method,0,0,0,1
EAI,0,0,0,1
Hardware,0,1,0,0
WordPress Advanced,0,1,0,0
Data Governance,0,0,0,1
C / C + +,0,1,0,1
Ubuntu Linux,0,0,1,0
Product management in agile,0,1,4,1
Learn Blogging,0,2,0,0
Innovations in Software Testing,1,1,0,0
Infrastructure as Code,1,2,3,1
Data Analysis and Modeling,0,0,1,0
DIY Technology,1,2,0,0
Building private cloud with OpenStack,1,0,0,0
Explore: Agile Scrum XP Lean Kanban,1,2,1,1
Laravel,0,2,0,0
JQuery,0,1,1,1
Web Performance,0,2,0,0
Concurrency,0,0,0,1
Business Growth,1,0,0,0
Cloud Security,2,2,0,1
Joomla Extension Development,0,1,0,0
Force.com,2,0,0,0
Grid Computing,1,0,0,0
OTP,0,0,1,1
Hibernate,0,1,0,0
computer programming c/c++,0,1,0,1
Agile and Scrum,0,0,1,0
CAD/CAM,0,1,0,0
Red Hat Storage Server,0,0,1,0
Telematics,0,1,0,0
Networking for Job Seekers,0,0,1,0
Drupal Theming,0,0,1,0
Bluetooth Technology,0,1,0,0
MonoTouch,0,0,1,0
Service-now.com,0,1,0,0
Virtualization,4,3,3,0
Business Intelligence,0,1,6,1
"HTML, XHTML, CSS & JavaScript",0,0,2,0
Artificial Intelligence,0,1,0,0
